"","ZIP.Code","NAME","Registration.Date","Vehicle.Count","AEC_Rebate","AEC","PSEG_Rebate","PSEG","REC_Rebate","REC","JCPL_Rebate","JCPL"
"7421",8805,"Public Service Electric & Gas Co.",2021-06-01,36,1,0,0,1,0,0,0,0
"7422",8805,"Public Service Electric & Gas Co.",2019-06-01,26,0,0,0,1,0,0,0,0
"7423",8805,"Public Service Electric & Gas Co.",2017-06-01,8,0,0,0,1,0,0,0,0
"7424",8805,"Public Service Electric & Gas Co.",2022-06-01,52,1,0,1,1,0,0,0,0
"7425",8805,"Public Service Electric & Gas Co.",2023-06-01,74,1,0,1,1,1,0,1,0
"7426",8805,"Public Service Electric & Gas Co.",2020-06-01,29,0,0,0,1,0,0,0,0
"7427",8805,"Public Service Electric & Gas Co.",2021-12-01,42,1,0,1,1,0,0,0,0
"7428",8805,"Public Service Electric & Gas Co.",2020-12-01,34,0,0,0,1,0,0,0,0
"7429",8805,"Public Service Electric & Gas Co.",2018-12-01,23,0,0,0,1,0,0,0,0
"7430",8805,"Public Service Electric & Gas Co.",2019-12-01,25,0,0,0,1,0,0,0,0
"7431",8805,"Public Service Electric & Gas Co.",2017-12-01,14,0,0,0,1,0,0,0,0
"7432",8805,"Public Service Electric & Gas Co.",2018-06-01,15,0,0,0,1,0,0,0,0
"7433",8805,"Public Service Electric & Gas Co.",2022-12-01,56,1,0,1,1,1,0,1,0
"7434",8805,"Public Service Electric & Gas Co.",2023-12-01,97,1,0,1,1,1,0,1,0
"7435",8807,"Public Service Electric & Gas Co.",2019-06-01,209,0,0,0,1,0,0,0,0
"7436",8807,"Public Service Electric & Gas Co.",2018-06-01,99,0,0,0,1,0,0,0,0
"7437",8807,"Public Service Electric & Gas Co.",2017-06-01,38,0,0,0,1,0,0,0,0
"7438",8807,"Public Service Electric & Gas Co.",2020-12-01,337,0,0,0,1,0,0,0,0
"7439",8807,"Public Service Electric & Gas Co.",2020-06-01,284,0,0,0,1,0,0,0,0
"7440",8807,"Public Service Electric & Gas Co.",2022-12-01,645,1,0,1,1,1,0,1,0
"7441",8807,"Public Service Electric & Gas Co.",2021-12-01,462,1,0,1,1,0,0,0,0
"7442",8807,"Public Service Electric & Gas Co.",2023-12-01,1155,1,0,1,1,1,0,1,0
"7443",8807,"Public Service Electric & Gas Co.",2019-12-01,252,0,0,0,1,0,0,0,0
"7444",8807,"Public Service Electric & Gas Co.",2023-06-01,927,1,0,1,1,1,0,1,0
"7445",8807,"Public Service Electric & Gas Co.",2017-12-01,73,0,0,0,1,0,0,0,0
"7446",8807,"Public Service Electric & Gas Co.",2021-06-01,392,1,0,0,1,0,0,0,0
"7447",8807,"Public Service Electric & Gas Co.",2022-06-01,553,1,0,1,1,0,0,0,0
"7448",8807,"Public Service Electric & Gas Co.",2018-12-01,165,0,0,0,1,0,0,0,0
"7449",8808,"Jersey Central Power & Light",2019-12-01,0,0,0,0,0,0,0,0,1
"7450",8808,"Jersey Central Power & Light",2021-12-01,0,1,0,1,0,0,0,0,1
"7451",8808,"Jersey Central Power & Light",2017-12-01,0,0,0,0,0,0,0,0,1
"7452",8808,"Jersey Central Power & Light",2018-06-01,0,0,0,0,0,0,0,0,1
"7453",8808,"Jersey Central Power & Light",2022-12-01,0,1,0,1,0,1,0,1,1
"7454",8808,"Jersey Central Power & Light",2020-12-01,0,0,0,0,0,0,0,0,1
"7455",8808,"Jersey Central Power & Light",2018-12-01,1,0,0,0,0,0,0,0,1
"7456",8808,"Jersey Central Power & Light",2022-06-01,0,1,0,1,0,0,0,0,1
"7457",8808,"Jersey Central Power & Light",2023-12-01,1,1,0,1,0,1,0,1,1
"7458",8808,"Jersey Central Power & Light",2021-06-01,0,1,0,0,0,0,0,0,1
"7459",8808,"Jersey Central Power & Light",2017-06-01,0,0,0,0,0,0,0,0,1
"7460",8808,"Jersey Central Power & Light",2019-06-01,0,0,0,0,0,0,0,0,1
"7461",8808,"Jersey Central Power & Light",2023-06-01,0,1,0,1,0,1,0,1,1
"7462",8808,"Jersey Central Power & Light",2020-06-01,0,0,0,0,0,0,0,0,1
"7463",8809,"Jersey Central Power & Light",2018-06-01,20,0,0,0,0,0,0,0,1
"7464",8809,"Jersey Central Power & Light",2017-06-01,11,0,0,0,0,0,0,0,1
"7465",8809,"Jersey Central Power & Light",2022-12-01,77,1,0,1,0,1,0,1,1
"7466",8809,"Jersey Central Power & Light",2021-12-01,61,1,0,1,0,0,0,0,1
"7467",8809,"Jersey Central Power & Light",2020-12-01,46,0,0,0,0,0,0,0,1
"7468",8809,"Jersey Central Power & Light",2017-12-01,17,0,0,0,0,0,0,0,1
"7469",8809,"Jersey Central Power & Light",2023-06-01,95,1,0,1,0,1,0,1,1
"7470",8809,"Jersey Central Power & Light",2023-12-01,114,1,0,1,0,1,0,1,1
"7471",8809,"Jersey Central Power & Light",2019-06-01,33,0,0,0,0,0,0,0,1
"7472",8809,"Jersey Central Power & Light",2021-06-01,53,1,0,0,0,0,0,0,1
"7473",8809,"Jersey Central Power & Light",2020-06-01,48,0,0,0,0,0,0,0,1
"7474",8809,"Jersey Central Power & Light",2019-12-01,38,0,0,0,0,0,0,0,1
"7475",8809,"Jersey Central Power & Light",2018-12-01,28,0,0,0,0,0,0,0,1
"7476",8809,"Jersey Central Power & Light",2022-06-01,65,1,0,1,0,0,0,0,1
"7477",8810,"Public Service Electric & Gas Co.",2018-06-01,33,0,0,0,1,0,0,0,0
"7478",8810,"Public Service Electric & Gas Co.",2022-12-01,184,1,0,1,1,1,0,1,0
"7479",8810,"Public Service Electric & Gas Co.",2019-06-01,60,0,0,0,1,0,0,0,0
"7480",8810,"Public Service Electric & Gas Co.",2021-06-01,112,1,0,0,1,0,0,0,0
"7481",8810,"Public Service Electric & Gas Co.",2020-06-01,69,0,0,0,1,0,0,0,0
"7482",8810,"Public Service Electric & Gas Co.",2023-12-01,415,1,0,1,1,1,0,1,0
"7483",8810,"Public Service Electric & Gas Co.",2017-06-01,9,0,0,0,1,0,0,0,0
"7484",8810,"Public Service Electric & Gas Co.",2020-12-01,93,0,0,0,1,0,0,0,0
"7485",8810,"Public Service Electric & Gas Co.",2018-12-01,45,0,0,0,1,0,0,0,0
"7486",8810,"Public Service Electric & Gas Co.",2023-06-01,334,1,0,1,1,1,0,1,0
"7487",8810,"Public Service Electric & Gas Co.",2022-06-01,158,1,0,1,1,0,0,0,0
"7488",8810,"Public Service Electric & Gas Co.",2021-12-01,136,1,0,1,1,0,0,0,0
"7489",8810,"Public Service Electric & Gas Co.",2019-12-01,63,0,0,0,1,0,0,0,0
"7490",8810,"Public Service Electric & Gas Co.",2017-12-01,25,0,0,0,1,0,0,0,0
"7491",8812,"Public Service Electric & Gas Co.",2021-12-01,122,1,0,1,1,0,0,0,0
"7492",8812,"Public Service Electric & Gas Co.",2020-12-01,79,0,0,0,1,0,0,0,0
"7493",8812,"Public Service Electric & Gas Co.",2022-12-01,179,1,0,1,1,1,0,1,0
"7494",8812,"Public Service Electric & Gas Co.",2017-06-01,16,0,0,0,1,0,0,0,0
"7495",8812,"Public Service Electric & Gas Co.",2017-12-01,31,0,0,0,1,0,0,0,0
"7496",8812,"Public Service Electric & Gas Co.",2021-06-01,91,1,0,0,1,0,0,0,0
"7497",8812,"Public Service Electric & Gas Co.",2023-06-01,227,1,0,1,1,1,0,1,0
"7498",8812,"Public Service Electric & Gas Co.",2023-12-01,292,1,0,1,1,1,0,1,0
"7499",8812,"Public Service Electric & Gas Co.",2022-06-01,161,1,0,1,1,0,0,0,0
"7500",8812,"Public Service Electric & Gas Co.",2019-12-01,62,0,0,0,1,0,0,0,0
"7501",8812,"Public Service Electric & Gas Co.",2020-06-01,66,0,0,0,1,0,0,0,0
"7502",8812,"Public Service Electric & Gas Co.",2019-06-01,53,0,0,0,1,0,0,0,0
"7503",8812,"Public Service Electric & Gas Co.",2018-06-01,36,0,0,0,1,0,0,0,0
"7504",8812,"Public Service Electric & Gas Co.",2018-12-01,45,0,0,0,1,0,0,0,0
"7505",8816,"Public Service Electric & Gas Co.",2018-12-01,179,0,0,0,1,0,0,0,0
"7506",8816,"Public Service Electric & Gas Co.",2017-12-01,100,0,0,0,1,0,0,0,0
"7507",8816,"Public Service Electric & Gas Co.",2022-12-01,843,1,0,1,1,1,0,1,0
"7508",8816,"Public Service Electric & Gas Co.",2019-12-01,276,0,0,0,1,0,0,0,0
"7509",8816,"Public Service Electric & Gas Co.",2021-12-01,587,1,0,1,1,0,0,0,0
"7510",8816,"Public Service Electric & Gas Co.",2022-06-01,714,1,0,1,1,0,0,0,0
"7511",8816,"Public Service Electric & Gas Co.",2019-06-01,225,0,0,0,1,0,0,0,0
"7512",8816,"Public Service Electric & Gas Co.",2020-06-01,319,0,0,0,1,0,0,0,0
"7513",8816,"Public Service Electric & Gas Co.",2021-06-01,466,1,0,0,1,0,0,0,0
"7514",8816,"Public Service Electric & Gas Co.",2017-06-01,60,0,0,0,1,0,0,0,0
"7515",8816,"Public Service Electric & Gas Co.",2023-06-01,1250,1,0,1,1,1,0,1,0
"7516",8816,"Public Service Electric & Gas Co.",2020-12-01,412,0,0,0,1,0,0,0,0
"7517",8816,"Public Service Electric & Gas Co.",2018-06-01,122,0,0,0,1,0,0,0,0
"7518",8816,"Public Service Electric & Gas Co.",2023-12-01,1555,1,0,1,1,1,0,1,0
"7519",8817,"Public Service Electric & Gas Co.",2019-12-01,151,0,0,0,1,0,0,0,0
"7520",8817,"Public Service Electric & Gas Co.",2019-06-01,115,0,0,0,1,0,0,0,0
"7521",8817,"Public Service Electric & Gas Co.",2023-06-01,751,1,0,1,1,1,0,1,0
"7522",8817,"Public Service Electric & Gas Co.",2017-12-01,50,0,0,0,1,0,0,0,0
"7523",8817,"Public Service Electric & Gas Co.",2018-12-01,90,0,0,0,1,0,0,0,0
"7524",8817,"Public Service Electric & Gas Co.",2018-06-01,54,0,0,0,1,0,0,0,0
"7525",8817,"Public Service Electric & Gas Co.",2017-06-01,29,0,0,0,1,0,0,0,0
"7526",8817,"Public Service Electric & Gas Co.",2021-12-01,311,1,0,1,1,0,0,0,0
"7527",8817,"Public Service Electric & Gas Co.",2020-12-01,212,0,0,0,1,0,0,0,0
"7528",8817,"Public Service Electric & Gas Co.",2022-12-01,427,1,0,1,1,1,0,1,0
"7529",8817,"Public Service Electric & Gas Co.",2022-06-01,377,1,0,1,1,0,0,0,0
"7530",8817,"Public Service Electric & Gas Co.",2023-12-01,966,1,0,1,1,1,0,1,0
"7531",8817,"Public Service Electric & Gas Co.",2020-06-01,167,0,0,0,1,0,0,0,0
"7532",8817,"Public Service Electric & Gas Co.",2021-06-01,250,1,0,0,1,0,0,0,0
"7533",8820,"Public Service Electric & Gas Co.",2020-12-01,498,0,0,0,1,0,0,0,0
"7534",8820,"Public Service Electric & Gas Co.",2022-06-01,921,1,0,1,1,0,0,0,0
"7535",8820,"Public Service Electric & Gas Co.",2018-12-01,267,0,0,0,1,0,0,0,0
"7536",8820,"Public Service Electric & Gas Co.",2017-12-01,119,0,0,0,1,0,0,0,0
"7537",8820,"Public Service Electric & Gas Co.",2019-06-01,336,0,0,0,1,0,0,0,0
"7538",8820,"Public Service Electric & Gas Co.",2018-06-01,164,0,0,0,1,0,0,0,0
"7539",8820,"Public Service Electric & Gas Co.",2021-06-01,565,1,0,0,1,0,0,0,0
"7540",8820,"Public Service Electric & Gas Co.",2023-06-01,1711,1,0,1,1,1,0,1,0
"7541",8820,"Public Service Electric & Gas Co.",2022-12-01,1036,1,0,1,1,1,0,1,0
"7542",8820,"Public Service Electric & Gas Co.",2019-12-01,381,0,0,0,1,0,0,0,0
"7543",8820,"Public Service Electric & Gas Co.",2021-12-01,737,1,0,1,1,0,0,0,0
"7544",8820,"Public Service Electric & Gas Co.",2020-06-01,424,0,0,0,1,0,0,0,0
"7545",8820,"Public Service Electric & Gas Co.",2023-12-01,2136,1,0,1,1,1,0,1,0
"7546",8820,"Public Service Electric & Gas Co.",2017-06-01,60,0,0,0,1,0,0,0,0
"7547",8821,"Public Service Electric & Gas Co.",2022-06-01,5,1,0,1,1,0,0,0,0
"7548",8821,"Public Service Electric & Gas Co.",2019-06-01,2,0,0,0,1,0,0,0,0
"7549",8821,"Public Service Electric & Gas Co.",2017-12-01,0,0,0,0,1,0,0,0,0
"7550",8821,"Public Service Electric & Gas Co.",2018-06-01,0,0,0,0,1,0,0,0,0
"7551",8821,"Public Service Electric & Gas Co.",2020-12-01,4,0,0,0,1,0,0,0,0
"7552",8821,"Public Service Electric & Gas Co.",2021-06-01,4,1,0,0,1,0,0,0,0
"7553",8821,"Public Service Electric & Gas Co.",2018-12-01,1,0,0,0,1,0,0,0,0
"7554",8821,"Public Service Electric & Gas Co.",2019-12-01,3,0,0,0,1,0,0,0,0
"7555",8821,"Public Service Electric & Gas Co.",2021-12-01,4,1,0,1,1,0,0,0,0
"7556",8821,"Public Service Electric & Gas Co.",2023-06-01,6,1,0,1,1,1,0,1,0
"7557",8821,"Public Service Electric & Gas Co.",2017-06-01,0,0,0,0,1,0,0,0,0
"7558",8821,"Public Service Electric & Gas Co.",2023-12-01,7,1,0,1,1,1,0,1,0
"7559",8821,"Public Service Electric & Gas Co.",2020-06-01,3,0,0,0,1,0,0,0,0
"7560",8821,"Public Service Electric & Gas Co.",2022-12-01,5,1,0,1,1,1,0,1,0
"7561",8822,"Jersey Central Power & Light",2023-12-01,705,1,0,1,0,1,0,1,1
"7562",8822,"Jersey Central Power & Light",2018-06-01,94,0,0,0,0,0,0,0,1
"7563",8822,"Jersey Central Power & Light",2020-06-01,184,0,0,0,0,0,0,0,1
"7564",8822,"Jersey Central Power & Light",2021-12-01,321,1,0,1,0,0,0,0,1
"7565",8822,"Jersey Central Power & Light",2023-06-01,581,1,0,1,0,1,0,1,1
"7566",8822,"Jersey Central Power & Light",2022-12-01,434,1,0,1,0,1,0,1,1
"7567",8822,"Jersey Central Power & Light",2019-06-01,148,0,0,0,0,0,0,0,1
"7568",8822,"Jersey Central Power & Light",2019-12-01,171,0,0,0,0,0,0,0,1
"7569",8822,"Jersey Central Power & Light",2022-06-01,376,1,0,1,0,0,0,0,1
"7570",8822,"Jersey Central Power & Light",2017-06-01,47,0,0,0,0,0,0,0,1
"7571",8822,"Jersey Central Power & Light",2018-12-01,120,0,0,0,0,0,0,0,1
"7572",8822,"Jersey Central Power & Light",2021-06-01,257,1,0,0,0,0,0,0,1
"7573",8822,"Jersey Central Power & Light",2020-12-01,221,0,0,0,0,0,0,0,1
"7574",8822,"Jersey Central Power & Light",2017-12-01,79,0,0,0,0,0,0,0,1
"7575",8823,"Public Service Electric & Gas Co.",2023-12-01,286,1,0,1,1,1,0,1,0
"7576",8823,"Public Service Electric & Gas Co.",2022-06-01,109,1,0,1,1,0,0,0,0
"7577",8823,"Public Service Electric & Gas Co.",2021-12-01,89,1,0,1,1,0,0,0,0
"7578",8823,"Public Service Electric & Gas Co.",2018-12-01,23,0,0,0,1,0,0,0,0
"7579",8823,"Public Service Electric & Gas Co.",2022-12-01,133,1,0,1,1,1,0,1,0
"7580",8823,"Public Service Electric & Gas Co.",2019-12-01,35,0,0,0,1,0,0,0,0
"7581",8823,"Public Service Electric & Gas Co.",2023-06-01,226,1,0,1,1,1,0,1,0
"7582",8823,"Public Service Electric & Gas Co.",2021-06-01,57,1,0,0,1,0,0,0,0
"7583",8823,"Public Service Electric & Gas Co.",2019-06-01,27,0,0,0,1,0,0,0,0
"7584",8823,"Public Service Electric & Gas Co.",2018-06-01,17,0,0,0,1,0,0,0,0
"7585",8823,"Public Service Electric & Gas Co.",2017-12-01,18,0,0,0,1,0,0,0,0
"7586",8823,"Public Service Electric & Gas Co.",2017-06-01,10,0,0,0,1,0,0,0,0
"7587",8823,"Public Service Electric & Gas Co.",2020-06-01,41,0,0,0,1,0,0,0,0
"7588",8823,"Public Service Electric & Gas Co.",2020-12-01,50,0,0,0,1,0,0,0,0
"7589",8824,"Public Service Electric & Gas Co.",2018-12-01,73,0,0,0,1,0,0,0,0
"7590",8824,"Public Service Electric & Gas Co.",2017-06-01,16,0,0,0,1,0,0,0,0
"7591",8824,"Public Service Electric & Gas Co.",2021-12-01,237,1,0,1,1,0,0,0,0
"7592",8824,"Public Service Electric & Gas Co.",2019-06-01,105,0,0,0,1,0,0,0,0
"7593",8824,"Public Service Electric & Gas Co.",2022-12-01,342,1,0,1,1,1,0,1,0
"7594",8824,"Public Service Electric & Gas Co.",2019-12-01,124,0,0,0,1,0,0,0,0
"7595",8824,"Public Service Electric & Gas Co.",2021-06-01,188,1,0,0,1,0,0,0,0
"7596",8824,"Public Service Electric & Gas Co.",2023-06-01,516,1,0,1,1,1,0,1,0
"7597",8824,"Public Service Electric & Gas Co.",2023-12-01,645,1,0,1,1,1,0,1,0
"7598",8824,"Public Service Electric & Gas Co.",2017-12-01,29,0,0,0,1,0,0,0,0
"7599",8824,"Public Service Electric & Gas Co.",2020-06-01,139,0,0,0,1,0,0,0,0
"7600",8824,"Public Service Electric & Gas Co.",2018-06-01,36,0,0,0,1,0,0,0,0
"7601",8824,"Public Service Electric & Gas Co.",2022-06-01,285,1,0,1,1,0,0,0,0
"7602",8824,"Public Service Electric & Gas Co.",2020-12-01,169,0,0,0,1,0,0,0,0
"7603",8825,"Jersey Central Power & Light",2017-12-01,9,0,0,0,0,0,0,0,1
"7604",8825,"Jersey Central Power & Light",2019-06-01,15,0,0,0,0,0,0,0,1
"7605",8825,"Jersey Central Power & Light",2018-06-01,10,0,0,0,0,0,0,0,1
"7606",8825,"Jersey Central Power & Light",2022-06-01,34,1,0,1,0,0,0,0,1
"7607",8825,"Jersey Central Power & Light",2021-12-01,30,1,0,1,0,0,0,0,1
"7608",8825,"Jersey Central Power & Light",2020-06-01,23,0,0,0,0,0,0,0,1
"7609",8825,"Jersey Central Power & Light",2020-12-01,26,0,0,0,0,0,0,0,1
"7610",8825,"Jersey Central Power & Light",2022-12-01,37,1,0,1,0,1,0,1,1
"7611",8825,"Jersey Central Power & Light",2018-12-01,11,0,0,0,0,0,0,0,1
"7612",8825,"Jersey Central Power & Light",2023-12-01,78,1,0,1,0,1,0,1,1
"7613",8825,"Jersey Central Power & Light",2019-12-01,21,0,0,0,0,0,0,0,1
"7614",8825,"Jersey Central Power & Light",2023-06-01,61,1,0,1,0,1,0,1,1
"7615",8825,"Jersey Central Power & Light",2021-06-01,31,1,0,0,0,0,0,0,1
"7616",8825,"Jersey Central Power & Light",2017-06-01,8,0,0,0,0,0,0,0,1
"7617",8826,"Jersey Central Power & Light",2021-06-01,29,1,0,0,0,0,0,0,1
"7618",8826,"Jersey Central Power & Light",2017-06-01,9,0,0,0,0,0,0,0,1
"7619",8826,"Jersey Central Power & Light",2020-12-01,29,0,0,0,0,0,0,0,1
"7620",8826,"Jersey Central Power & Light",2023-06-01,60,1,0,1,0,1,0,1,1
"7621",8826,"Jersey Central Power & Light",2022-06-01,38,1,0,1,0,0,0,0,1
"7622",8826,"Jersey Central Power & Light",2018-06-01,13,0,0,0,0,0,0,0,1
"7623",8826,"Jersey Central Power & Light",2017-12-01,9,0,0,0,0,0,0,0,1
"7624",8826,"Jersey Central Power & Light",2020-06-01,24,0,0,0,0,0,0,0,1
"7625",8826,"Jersey Central Power & Light",2021-12-01,31,1,0,1,0,0,0,0,1
"7626",8826,"Jersey Central Power & Light",2019-06-01,21,0,0,0,0,0,0,0,1
"7627",8826,"Jersey Central Power & Light",2023-12-01,78,1,0,1,0,1,0,1,1
"7628",8826,"Jersey Central Power & Light",2022-12-01,45,1,0,1,0,1,0,1,1
"7629",8826,"Jersey Central Power & Light",2019-12-01,21,0,0,0,0,0,0,0,1
"7630",8826,"Jersey Central Power & Light",2018-12-01,21,0,0,0,0,0,0,0,1
"7631",8827,"Jersey Central Power & Light",2022-12-01,36,1,0,1,0,1,0,1,1
"7632",8827,"Jersey Central Power & Light",2022-06-01,33,1,0,1,0,0,0,0,1
"7633",8827,"Jersey Central Power & Light",2021-06-01,20,1,0,0,0,0,0,0,1
"7634",8827,"Jersey Central Power & Light",2019-06-01,17,0,0,0,0,0,0,0,1
"7635",8827,"Jersey Central Power & Light",2020-12-01,16,0,0,0,0,0,0,0,1
"7636",8827,"Jersey Central Power & Light",2017-12-01,10,0,0,0,0,0,0,0,1
"7637",8827,"Jersey Central Power & Light",2020-06-01,17,0,0,0,0,0,0,0,1
"7638",8827,"Jersey Central Power & Light",2023-12-01,81,1,0,1,0,1,0,1,1
"7639",8827,"Jersey Central Power & Light",2018-06-01,10,0,0,0,0,0,0,0,1
"7640",8827,"Jersey Central Power & Light",2018-12-01,14,0,0,0,0,0,0,0,1
"7641",8827,"Jersey Central Power & Light",2017-06-01,2,0,0,0,0,0,0,0,1
"7642",8827,"Jersey Central Power & Light",2021-12-01,26,1,0,1,0,0,0,0,1
"7643",8827,"Jersey Central Power & Light",2019-12-01,15,0,0,0,0,0,0,0,1
"7644",8827,"Jersey Central Power & Light",2023-06-01,58,1,0,1,0,1,0,1,1
"7645",8828,"Jersey Central Power & Light",2019-12-01,5,0,0,0,0,0,0,0,1
"7646",8828,"Jersey Central Power & Light",2018-06-01,2,0,0,0,0,0,0,0,1
"7647",8828,"Jersey Central Power & Light",2019-06-01,4,0,0,0,0,0,0,0,1
"7648",8828,"Jersey Central Power & Light",2021-12-01,15,1,0,1,0,0,0,0,1
"7649",8828,"Jersey Central Power & Light",2021-06-01,12,1,0,0,0,0,0,0,1
"7650",8828,"Jersey Central Power & Light",2020-06-01,6,0,0,0,0,0,0,0,1
"7651",8828,"Jersey Central Power & Light",2017-06-01,0,0,0,0,0,0,0,0,1
"7652",8828,"Jersey Central Power & Light",2018-12-01,2,0,0,0,0,0,0,0,1
"7653",8828,"Jersey Central Power & Light",2022-12-01,19,1,0,1,0,1,0,1,1
"7654",8828,"Jersey Central Power & Light",2017-12-01,1,0,0,0,0,0,0,0,1
"7655",8828,"Jersey Central Power & Light",2023-12-01,29,1,0,1,0,1,0,1,1
"7656",8828,"Jersey Central Power & Light",2022-06-01,18,1,0,1,0,0,0,0,1
"7657",8828,"Jersey Central Power & Light",2020-12-01,10,0,0,0,0,0,0,0,1
"7658",8828,"Jersey Central Power & Light",2023-06-01,26,1,0,1,0,1,0,1,1
"7659",8829,"Jersey Central Power & Light",2021-06-01,17,1,0,0,0,0,0,0,1
"7660",8829,"Jersey Central Power & Light",2018-06-01,7,0,0,0,0,0,0,0,1
"7661",8829,"Jersey Central Power & Light",2023-12-01,44,1,0,1,0,1,0,1,1
"7662",8829,"Jersey Central Power & Light",2018-12-01,9,0,0,0,0,0,0,0,1
"7663",8829,"Jersey Central Power & Light",2020-06-01,12,0,0,0,0,0,0,0,1
"7664",8829,"Jersey Central Power & Light",2019-06-01,11,0,0,0,0,0,0,0,1
"7665",8829,"Jersey Central Power & Light",2022-06-01,23,1,0,1,0,0,0,0,1
"7666",8829,"Jersey Central Power & Light",2023-06-01,37,1,0,1,0,1,0,1,1
"7667",8829,"Jersey Central Power & Light",2021-12-01,20,1,0,1,0,0,0,0,1
"7668",8829,"Jersey Central Power & Light",2022-12-01,32,1,0,1,0,1,0,1,1
"7669",8829,"Jersey Central Power & Light",2017-06-01,6,0,0,0,0,0,0,0,1
"7670",8829,"Jersey Central Power & Light",2017-12-01,7,0,0,0,0,0,0,0,1
"7671",8829,"Jersey Central Power & Light",2020-12-01,15,0,0,0,0,0,0,0,1
"7672",8829,"Jersey Central Power & Light",2019-12-01,12,0,0,0,0,0,0,0,1
"7673",8830,"Public Service Electric & Gas Co.",2021-06-01,102,1,0,0,1,0,0,0,0
"7674",8830,"Public Service Electric & Gas Co.",2017-12-01,14,0,0,0,1,0,0,0,0
"7675",8830,"Public Service Electric & Gas Co.",2022-06-01,193,1,0,1,1,0,0,0,0
"7676",8830,"Public Service Electric & Gas Co.",2019-06-01,45,0,0,0,1,0,0,0,0
"7677",8830,"Public Service Electric & Gas Co.",2017-06-01,13,0,0,0,1,0,0,0,0
"7678",8830,"Public Service Electric & Gas Co.",2021-12-01,151,1,0,1,1,0,0,0,0
"7679",8830,"Public Service Electric & Gas Co.",2020-06-01,63,0,0,0,1,0,0,0,0
"7680",8830,"Public Service Electric & Gas Co.",2023-06-01,401,1,0,1,1,1,0,1,0
"7681",8830,"Public Service Electric & Gas Co.",2018-06-01,17,0,0,0,1,0,0,0,0
"7682",8830,"Public Service Electric & Gas Co.",2023-12-01,521,1,0,1,1,1,0,1,0
"7683",8830,"Public Service Electric & Gas Co.",2020-12-01,77,0,0,0,1,0,0,0,0
"7684",8830,"Public Service Electric & Gas Co.",2019-12-01,51,0,0,0,1,0,0,0,0
"7685",8830,"Public Service Electric & Gas Co.",2022-12-01,227,1,0,1,1,1,0,1,0
"7686",8830,"Public Service Electric & Gas Co.",2018-12-01,30,0,0,0,1,0,0,0,0
"7687",8831,"Jersey Central Power & Light",2020-06-01,492,0,0,0,0,0,0,0,1
"7688",8831,"Jersey Central Power & Light",2018-12-01,278,0,0,0,0,0,0,0,1
"7689",8831,"Jersey Central Power & Light",2017-12-01,116,0,0,0,0,0,0,0,1
"7690",8831,"Jersey Central Power & Light",2021-06-01,703,1,0,0,0,0,0,0,1
"7691",8831,"Jersey Central Power & Light",2023-06-01,2056,1,0,1,0,1,0,1,1
"7692",8831,"Jersey Central Power & Light",2019-12-01,426,0,0,0,0,0,0,0,1
"7693",8831,"Jersey Central Power & Light",2017-06-01,77,0,0,0,0,0,0,0,1
"7694",8831,"Jersey Central Power & Light",2022-12-01,1312,1,0,1,0,1,0,1,1
"7695",8831,"Jersey Central Power & Light",2023-12-01,2545,1,0,1,0,1,0,1,1
"7696",8831,"Jersey Central Power & Light",2019-06-01,368,0,0,0,0,0,0,0,1
"7697",8831,"Jersey Central Power & Light",2020-12-01,606,0,0,0,0,0,0,0,1
"7698",8831,"Jersey Central Power & Light",2022-06-01,1129,1,0,1,0,0,0,0,1
"7699",8831,"Jersey Central Power & Light",2018-06-01,163,0,0,0,0,0,0,0,1
"7700",8831,"Jersey Central Power & Light",2021-12-01,913,1,0,1,0,0,0,0,1
"7701",8832,"Public Service Electric & Gas Co.",2023-12-01,18,1,0,1,1,1,0,1,0
"7702",8832,"Public Service Electric & Gas Co.",2017-12-01,3,0,0,0,1,0,0,0,0
"7703",8832,"Public Service Electric & Gas Co.",2018-12-01,5,0,0,0,1,0,0,0,0
"7704",8832,"Public Service Electric & Gas Co.",2018-06-01,4,0,0,0,1,0,0,0,0
"7705",8832,"Public Service Electric & Gas Co.",2022-12-01,4,1,0,1,1,1,0,1,0
"7706",8832,"Public Service Electric & Gas Co.",2021-12-01,6,1,0,1,1,0,0,0,0
"7707",8832,"Public Service Electric & Gas Co.",2020-12-01,8,0,0,0,1,0,0,0,0
"7708",8832,"Public Service Electric & Gas Co.",2019-06-01,5,0,0,0,1,0,0,0,0
"7709",8832,"Public Service Electric & Gas Co.",2020-06-01,6,0,0,0,1,0,0,0,0
"7710",8832,"Public Service Electric & Gas Co.",2017-06-01,0,0,0,0,1,0,0,0,0
"7711",8832,"Public Service Electric & Gas Co.",2022-06-01,5,1,0,1,1,0,0,0,0
"7712",8832,"Public Service Electric & Gas Co.",2019-12-01,6,0,0,0,1,0,0,0,0
"7713",8832,"Public Service Electric & Gas Co.",2021-06-01,7,1,0,0,1,0,0,0,0
"7714",8832,"Public Service Electric & Gas Co.",2023-06-01,14,1,0,1,1,1,0,1,0
"7715",8833,"Jersey Central Power & Light",2020-12-01,83,0,0,0,0,0,0,0,1
"7716",8833,"Jersey Central Power & Light",2018-06-01,36,0,0,0,0,0,0,0,1
"7717",8833,"Jersey Central Power & Light",2019-06-01,52,0,0,0,0,0,0,0,1
